IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv
45.756,0.309,0.244,45.227,1.295,0.949,24.037,19.568,0.293,0.183,0.775,0.472,-0.706,2.737,0.071,0.344
26.61,0.157,0.146,35.204,0.462,0.233,34.247,9.514,0.175,0.195,0.646,0.405,0.799,1.094,-0.249,-0.598
41.152,0.238,0.239,40.32,1.162,1.164,18.61,21.821,0.393,0.201,0.75,0.435,0.071,0.253,0.315,0.148
9.108,0.08,0.052,5.532,-0.427,-0.909,32.988,0.998,0.099,0.23,-0.601,0.21,1.017,-0.163,-1.518,-1.377
20.155,0.142,0.131,24.711,0.404,-0.517,15.611,21.851,0.241,0.077,0.423,0.335,0.055,-0.506,0.522,-0.463
20.376,0.172,0.109,35.466,-0.84,0.2,26.265,8.728,0.268,0.279,1.138,0.303,0.355,1.027,-0.28,-0.738
15.379,0.306,0.183,13.953,1.409,1.573,20.302,42.27,0.422,0.135,1.92,0.468,-1.338,2.41,0.991,0.714
20.824,0.104,0.093,18.511,-0.629,-0.002,41.586,38.347,0.163,0.113,0.341,0.274,1.432,0.262,1.252,-1.085
30.343,0.188,0.158,28.989,0.275,0.702,29.651,36.222,0.212,0.224,0.547,0.36,0.634,0.726,0.841,0.496
15.776,0.124,0.094,9.21,0.314,-0.465,17.992,26.678,0.189,0.14,-0.67,0.28,-0.143,0.701,0.496,0.314
31.776,0.161,0.121,45.063,0.495,0.825,25.834,49.325,0.309,0.202,1.26,0.376,-0.377,2.69,1.055,1.153
11.804,0.059,0.057,18.379,-0.371,0.752,23.039,3.882,0.068,0.086,0.154,0.306,0.179,0.932,-1.428,-0.369
12.019,0.097,0.097,8.833,-0.216,-0.712,19.626,14.5,0.119,0.106,-0.609,0.27,0.492,-1.437,0.153,-0.643
1.579,0.025,0.024,1.109,-1.454,-0.64,11.501,5.01,0.027,0.036,-1.235,0.119,0.177,-3.312,-1.279,-0.222
19.68,0.143,0.124,10.248,0.062,0.341,15.604,34.594,0.206,0.159,-0.128,0.232,0.213,-1.221,1.011,-0.211
19.871,0.14,0.144,12.295,0.29,0.028,19.923,19.994,0.145,0.146,-0.135,0.267,0.081,0.536,0.263,0.039
11.141,0.06,0.056,13.069,-0.874,-0.353,32.738,21.289,0.063,0.081,-0.279,0.296,1.203,-1.172,0.504,-0.515
15.345,0.067,0.068,25.065,-0.731,-1.551,34.811,36.996,0.088,0.087,0.654,0.296,1.438,-1.992,1.231,-1.71
12.124,0.112,0.064,6.588,-0.53,0.506,16.991,19.007,0.212,0.142,-1.032,0.262,-0.538,1.233,-0.043,0.439
31.615,0.237,0.157,26.186,0.135,0.709,35.815,26.121,0.297,0.322,0.156,0.388,-0.631,4.565,0.433,0.383
15.155,0.116,0.111,21.761,-0.271,0.093,11.51,11.044,0.104,0.146,0.283,0.325,0.091,-2.277,-0.189,-0.394
12.498,0.05,0.052,4.629,-1.327,-0.637,37.122,45.163,0.051,0.063,-1.07,0.23,1.64,-2.874,1.489,-1.536
33.534,0.243,0.167,20.248,-0.038,0.659,33.674,50.402,0.332,0.273,-0.16,0.365,-0.398,4.018,1.322,0.602
15.799,0.109,0.081,9.737,0.092,0.337,11.375,36.9,0.153,0.157,-0.851,0.297,-0.451,-0.25,0.757,0.754
13.02,0.07,0.043,12.707,-0.448,0.18,30.376,31.06,0.092,0.18,0.082,0.235,0.517,1.33,0.506,0.719
17.377,0.117,0.107,33.872,-0.274,-0.677,18.796,21.517,0.184,0.125,0.584,0.402,-0.06,0.675,0.605,-1.202
9.244,0.086,0.065,9.33,-0.874,-1.046,10.58,31.698,0.098,0.133,-0.205,0.229,-0.066,-1.782,1.006,-0.894
36.28,0.245,0.208,53.003,1.375,-0.018,13.11,7.075,0.325,0.274,1.045,0.488,0.13,-1.743,-1.568,0.145
38.1,0.269,0.189,44.403,0.569,1.232,23.407,19.956,0.358,0.271,0.856,0.453,-0.749,2.672,-0.2,0.703
18.96,0.085,0.066,4.199,0.121,0.514,22.254,40.9525,0.11,0.246,-0.557,0.158,-0.485,2.183,2.12,-0.744
3.572,0.043,0.035,1.706,-1.339,-1.047,23.429,4.524,0.082,0.026,-1.029,0.13,0.906,-3.996,-1.137,-0.393
33.899,0.221,0.2,11.791,0.525,0.249,26.729,3.223,0.263,0.198,1.2,0.499,0.07,1.99,-1.391,-0.533
9.453,0.046,0.078,8.927,-0.086,-0.389,9.212,25.811,0.036,0.071,-0.886,0.289,-0.404,-1.01,0.075,0.909
20.059,0.159,0.122,25.413,0.683,-1.031,3.96,19.375,0.182,0.234,0.356,0.354,-0.922,-2.028,0.456,-0.795
21.661,0.157,0.118,12.379,0.022,-0.422,16.442,55.625,0.213,0.167,-0.094,0.263,-0.561,1.146,1.588,0.28
22.579,0.146,0.145,19.894,0.16,0.45,25.282,17.681,0.144,0.191,0.183,0.32,-0.059,2.011,0.407,-1.15
8.669,0.056,0.07,9.59,-0.09,-0.079,9.891,12.614,0.07,0.089,-0.789,0.292,-0.183,-1.507,-0.735,0.443
2.759,0.022,0.035,0.803,-1.927,-1.154,23.668,3.448,0.011,0.034,-1.634,0.137,0.922,-4.288,-1.733,-0.372
2.351,0.039,0.04,4.472,-1.655,-0.609,10.286,1.962,0.069,0.03,-1.0,0.223,-0.075,-1.869,-1.17,-1.236
2.526,0.026,0.036,1.128,-0.759,-0.867,7.332,11.682,0.019,0.055,-1.222,0.118,-0.526,-1.384,-0.27,-0.124
15.995,0.111,0.085,24.717,-0.042,-1.363,32.135,8.433,0.105,0.166,0.536,0.315,1.054,-0.592,-0.24,-1.005
7.391,0.079,0.06,0.85,-0.167,-0.846,9.511,18.982,0.08,0.111,-1.947,0.15,-0.04,-2.546,0.1,0.231
7.832,0.07,0.069,14.858,-0.646,-0.683,12.22,9.242,0.07,0.093,-0.584,0.342,-0.379,-0.171,-0.455,-0.236
10.227,0.084,0.077,12.213,-0.667,-0.692,27.237,2.472,0.093,0.101,-0.203,0.276,0.963,-1.779,-1.224,-0.893
16.058,0.123,0.096,22.553,-0.4,-0.268,30.347,3.552,0.211,0.082,0.392,0.316,0.68,0.698,-0.873,-1.004
29.174,0.25,0.177,29.435,0.641,0.262,18.938,8.98,0.32,0.239,0.108,0.424,-0.585,1.682,-0.201,-0.955
13.476,0.101,0.11,3.104,0.732,-1.579,15.943,5.242,0.048,0.162,-1.532,0.215,0.464,-3.567,-0.72,-0.699
20.643,0.101,0.078,2.666,0.267,0.952,20.508,54.69,0.186,0.245,-0.768,0.131,-1.065,2.35,1.418,0.697
1.744,0.014,0.018,0.266,-1.227,-2.223,20.965,3.279,0.014,0.017,-1.052,0.103,0.678,-2.334,-1.576,-0.446
4.62,0.058,0.047,5.957,-0.997,-0.466,2.902,12.141,0.092,0.061,-0.735,0.232,-1.083,-2.352,-0.172,-0.226
12.339,0.099,0.1,13.553,-0.021,-0.717,12.985,11.49,0.163,0.096,-0.19,0.292,0.238,-2.773,-0.195,-0.293
16.394,0.128,0.077,16.358,-0.558,0.211,31.832,16.819,0.196,0.164,-0.217,0.329,-0.057,3.139,-0.671,0.793
47.215,0.235,0.217,41.623,1.226,1.598,11.644,11.139,0.286,0.276,0.89,0.422,-0.981,0.492,1.6,1.064
12.059,0.024,0.031,5.854,-1.488,-1.308,40.337,49.629,0.019,0.046,-0.44,0.191,1.666,-1.393,1.548,-0.409
16.8,0.083,0.088,19.404,0.27,0.139,23.232,25.705,0.069,0.109,-0.132,0.353,0.014,1.453,0.579,-0.005
5.522,0.03,0.046,5.875,-0.611,-1.599,27.744,5.073,0.016,0.038,-0.506,0.203,1.118,-3.343,-0.703,-0.795
16.727,0.118,0.061,8.304,-0.627,0.845,21.387,41.714,0.131,0.376,0.003,0.108,-0.917,2.436,0.52,1.569
5.703,0.042,0.056,8.366,-0.209,-1.4,12.795,10.49,0.028,0.06,-0.481,0.249,-0.02,-1.11,-0.297,-0.277
5.596,0.029,0.019,0.555,-1.436,0.068,11.243,34.138,0.027,0.123,-1.35,0.058,-1.756,0.647,0.449,1.074
14.486,0.09,0.109,22.973,0.05,-0.175,6.753,14.132,0.068,0.134,0.112,0.362,-0.416,-1.972,-0.225,0.143
21.985,0.163,0.106,42.828,0.227,0.282,21.092,3.766,0.179,0.278,0.944,0.423,-0.081,1.234,-1.598,-0.342
12.203,0.049,0.059,7.248,-0.416,-1.076,37.514,31.894,0.069,0.051,-0.644,0.247,1.722,-4.687,1.042,-1.419
41.597,0.25,0.201,43.754,1.983,0.491,17.668,25.885,0.308,0.402,0.828,0.452,-0.673,1.535,0.426,0.372
2.47,0.01,0.019,0.75,-1.896,-1.034,23.6,3.003,0.011,0.029,-0.696,0.147,0.874,-3.021,-2.23,-0.405
6.335,0.059,0.07,5.03,-0.789,-0.383,7.729,13.177,0.069,0.069,-0.752,0.215,-0.056,-5.0,-0.459,0.293
13.411,0.059,0.066,11.284,-1.015,-0.286,35.079,35.075,0.07,0.073,-0.154,0.254,1.579,-3.855,1.078,-0.508
6.839,0.053,0.047,7.706,-0.637,-0.408,19.437,15.891,0.059,0.069,-0.227,0.196,0.414,-0.999,0.108,-0.195
24.657,0.154,0.148,30.797,0.629,0.32,8.407,26.365,0.2,0.203,0.329,0.411,-0.231,-1.953,0.662,-0.171
25.213,0.173,0.151,32.484,0.764,-0.778,3.817,33.146,0.166,0.278,0.562,0.392,-1.082,-1.872,0.96,-0.245
16.392,0.116,0.108,24.177,-0.639,0.443,23.349,2.189,0.151,0.113,0.632,0.289,0.244,0.775,-1.118,-1.198
25.565,0.128,0.096,35.582,-0.08,0.828,13.384,59.084,0.191,0.161,0.96,0.35,-0.684,0.612,1.506,0.838
5.091,0.059,0.046,11.753,-1.18,-0.312,12.883,0.55,0.087,0.083,-0.031,0.24,-0.027,-1.052,-1.972,-1.367
13.565,0.102,0.075,5.232,-0.118,-0.25,1.533,45.891,0.126,0.179,-0.572,0.197,-1.033,-3.919,1.27,0.292
3.226,0.023,0.024,1.855,-1.33,-1.201,25.467,4.393,0.029,0.028,-0.991,0.132,1.036,-6.084,-2.14,-0.156
19.088,0.097,0.122,4.403,0.526,0.18,31.836,17.464,0.098,0.1,-0.562,0.169,0.054,2.924,-0.256,0.53
6.926,0.061,0.063,1.574,-1.261,-0.888,30.385,2.919,0.074,0.062,-1.509,0.172,1.149,-1.804,-1.156,-0.802
34.253,0.228,0.2,26.553,1.434,0.774,19.602,1.63,0.256,0.334,0.308,0.373,0.332,-0.538,-1.292,-1.219
25.251,0.154,0.232,48.594,1.129,0.66,33.357,48.946,0.208,0.209,0.709,0.504,-1.054,4.46,1.084,1.058
11.043,0.058,0.042,7.715,-0.844,-0.936,33.04,37.671,0.08,0.088,-0.455,0.235,1.28,-1.573,1.242,-1.328
10.866,0.092,0.083,5.99,-0.61,0.393,10.775,15.053,0.1,0.107,-0.605,0.22,-0.343,-0.667,0.003,-0.1
3.826,0.075,0.042,1.344,-1.723,-0.471,9.391,5.68,0.074,0.162,-1.25,0.142,-0.305,-1.251,-1.688,-0.012
28.927,0.197,0.174,33.412,0.093,0.683,14.132,35.439,0.195,0.228,0.9,0.34,-0.432,0.426,1.111,-0.626
19.608,0.169,0.113,27.865,-0.06,0.307,15.007,11.132,0.18,0.256,0.603,0.338,-0.644,0.931,-0.27,-0.213
10.062,0.071,0.052,4.443,-0.647,-0.516,33.506,17.534,0.081,0.096,-1.231,0.233,1.326,-1.711,0.401,-1.153
19.199,0.148,0.111,44.412,-0.572,-0.585,25.255,3.491,0.197,0.171,1.351,0.347,0.459,0.406,-1.041,-0.743
4.228,0.042,0.036,1.801,-1.629,-0.614,9.744,26.024,0.022,0.08,-1.031,0.139,-0.461,-0.705,0.063,0.942
8.497,0.071,0.068,13.536,-0.672,-1.127,23.164,5.405,0.073,0.101,-0.414,0.315,0.735,-1.728,-0.951,-0.36
28.209,0.192,0.121,10.091,0.166,1.112,25.358,49.382,0.374,0.302,0.101,0.16,-1.647,3.302,0.876,1.528
15.525,0.109,0.126,7.961,0.551,-0.247,15.877,4.29,0.104,0.149,-0.745,0.266,0.365,-2.149,-0.87,-0.725
35.972,0.247,0.161,53.479,0.751,-0.056,41.275,9.217,0.357,0.229,1.552,0.386,0.584,3.098,-0.308,-0.522
10.525,0.091,0.064,12.129,-0.144,-0.341,20.586,8.807,0.085,0.141,-0.308,0.287,0.386,-0.51,-0.285,-0.695
18.837,0.131,0.115,13.47,0.451,0.623,13.473,13.491,0.097,0.188,-0.128,0.284,-0.11,-0.555,-0.25,0.096
30.815,0.242,0.17,46.444,0.246,0.584,17.378,15.929,0.335,0.249,1.054,0.434,-0.515,1.277,-0.057,0.118
22.343,0.149,0.126,21.253,0.436,0.301,13.398,33.499,0.21,0.186,0.011,0.357,-0.358,0.098,0.764,0.427
1.835,0.018,0.019,2.038,-1.97,-1.271,20.157,0.395,0.016,0.079,-1.291,0.178,0.627,-2.28,-2.308,-1.402
14.131,0.104,0.136,12.899,-0.132,-0.512,10.533,10.93,0.17,0.089,-0.377,0.304,0.062,-2.704,-0.84,0.332
12.319,0.093,0.09,15.31,0.305,-0.641,12.825,6.774,0.096,0.199,-0.14,0.309,0.175,-2.197,-1.046,-0.061
3.67,0.025,0.031,9.12,-1.171,-0.955,19.407,6.573,0.035,0.054,-0.204,0.224,0.578,-2.217,-1.141,-0.042
30.096,0.165,0.139,21.831,1.322,0.954,4.509,37.609,0.2,0.203,0.26,0.33,-0.49,-3.233,0.934,0.403
11.548,0.122,0.095,10.52,-0.436,-0.761,10.637,13.947,0.152,0.173,-0.287,0.261,-0.137,-1.423,0.089,-0.531
34.203,0.257,0.192,42.009,0.796,0.509,22.549,10.037,0.376,0.193,1.012,0.403,-0.25,1.885,-0.085,-1.092
18.011,0.089,0.091,26.379,-0.772,-1.997,25.189,52.74,0.049,0.137,0.649,0.313,0.645,-0.457,1.743,-1.87
20.339,0.08,0.063,2.109,-0.793,0.426,34.273,53.7835,0.155,0.17,-0.795,0.073,-1.213,4.631,1.863,1.908
17.217,0.136,0.099,33.472,-0.37,-0.251,23.577,6.117,0.212,0.122,0.994,0.319,0.43,0.11,-0.48,-1.023
20.566,0.111,0.115,27.052,0.222,0.777,7.883,25.287,0.139,0.121,0.458,0.354,-0.205,-2.397,-0.205,1.152
6.931,0.046,0.088,3.093,-0.124,-0.599,7.633,6.874,0.023,0.063,-1.134,0.2,-0.235,-2.355,-1.151,0.002
18.2435,0.129,0.115,18.7065,1.52,1.306,15.351,46.36,0.316,0.1505,1.071,0.512,-0.554,0.89,1.075,0.864
14.652,0.145,0.071,5.878,-0.474,-0.614,19.822,41.523,0.241,0.249,-0.41,0.185,-1.271,2.304,0.603,1.407
18.94,0.117,0.111,14.168,0.406,0.717,5.791,24.926,0.172,0.125,-0.185,0.3,-1.02,-1.13,0.067,0.848
13.053,0.101,0.119,8.467,0.2,-1.034,7.409,14.313,0.094,0.124,-0.425,0.244,-0.132,-3.633,0.012,-0.239
5.544,0.049,0.047,0.642,-0.637,-0.86,13.53,25.24,0.059,0.057,-1.332,0.078,-0.509,0.409,0.076,0.863
26.536,0.187,0.128,16.183,1.367,0.248,20.082,17.393,0.224,0.338,0.116,0.283,-0.15,1.184,-0.379,0.637
26.768,0.185,0.111,20.937,0.082,0.953,31.844,30.631,0.289,0.155,-0.184,0.374,-0.524,3.872,0.594,0.513
15.437,0.093,0.103,2.102,-0.163,-0.353,27.389,34.954,0.073,0.116,-1.471,0.188,0.714,-0.176,0.903,0.194
27.951,0.192,0.136,12.266,-0.087,0.817,31.975,44.74,0.26,0.227,-0.051,0.253,-0.363,3.707,0.714,1.476
7.474,0.06,0.069,2.284,-0.46,-0.766,3.928,28.031,0.039,0.119,-1.022,0.164,-0.806,-2.271,0.689,-0.012
22.47,0.175,0.125,27.191,-0.034,0.732,19.897,10.963,0.311,0.114,0.444,0.358,-0.113,1.048,-0.302,-0.187
24.856,0.21,0.146,23.282,-0.594,0.22,28.753,25.715,0.285,0.215,0.145,0.361,-0.003,2.539,0.643,-0.21
18.823,0.137,0.095,25.098,-0.742,0.664,22.266,21.857,0.242,0.134,0.845,0.244,0.143,0.872,0.226,0.33
18.26,0.106,0.113,22.255,-0.167,-0.734,28.722,27.37,0.161,0.098,0.683,0.246,0.909,-0.816,0.832,-0.903
12.653,0.076,0.092,22.217,-0.442,0.287,12.611,10.432,0.099,0.074,-0.178,0.386,0.257,-3.479,-0.446,-0.058
12.314,0.112,0.089,19.21,-0.791,-0.5,18.042,11.042,0.116,0.146,-0.017,0.338,0.205,-0.395,-0.721,0.266
5.072,0.05,0.031,4.776,-1.567,-0.945,26.333,9.126,0.16,0.066,-0.584,0.186,0.991,-2.598,-1.147,0.275
43.654,0.259,0.198,41.65,1.158,0.968,17.825,60.448,0.362,0.262,1.215,0.352,-0.808,1.686,1.622,0.641
11.167,0.122,0.098,4.757,-0.396,-0.283,3.382,13.078,0.119,0.172,-1.057,0.232,-0.563,-4.329,-0.833,0.542
8.856,0.051,0.07,1.675,-0.171,-0.969,32.073,4.532,0.065,0.048,-1.133,0.148,1.419,-4.687,-0.992,-0.512
32.397,0.244,0.227,27.763,1.107,-0.322,5.71,17.325,0.274,0.333,0.117,0.408,-0.698,-1.643,0.259,-0.372
11.597,0.112,0.085,17.578,-0.389,-0.587,15.543,6.656,0.182,0.135,0.16,0.295,0.099,-0.688,-0.475,-0.816
13.075,0.06,0.049,5.736,-0.918,-0.618,44.773,28.551,0.076,0.073,-0.455,0.19,1.736,-0.357,0.88,-0.926
2.452,0.012,0.02,1.398,-2.296,-1.918,24.495,2.691,0.006,0.026,-1.027,0.095,0.933,-3.231,-1.279,-0.755
22.915,0.144,0.114,31.048,0.043,0.443,21.298,32.643,0.216,0.145,0.38,0.406,-0.988,2.465,0.628,0.636
20.902,0.157,0.112,13.909,0.276,0.158,23.433,29.816,0.235,0.198,0.392,0.152,-0.171,1.905,0.176,1.113
9.062,0.077,0.081,17.408,-0.775,-0.45,9.228,8.759,0.095,0.123,-0.389,0.355,-0.9,-0.188,-0.681,-0.048
14.964,0.096,0.093,14.547,-0.156,-0.473,14.94,38.428,0.13,0.105,-0.127,0.298,-0.109,-0.147,1.04,0.188
18.174,0.118,0.14,7.086,0.724,0.059,18.905,3.902,0.076,0.155,-0.751,0.253,0.239,-0.306,-1.494,-0.346
29.401,0.207,0.196,28.424,0.816,0.048,25.402,5.449,0.224,0.265,0.084,0.418,0.538,0.112,-1.359,-0.12
24.342,0.163,0.121,37.023,0.235,0.834,20.902,9.544,0.192,0.219,0.474,0.446,-0.621,2.091,-0.505,-0.118
10.32,0.098,0.061,5.015,0.076,0.052,12.57,13.467,0.094,0.166,-0.595,0.195,0.221,-2.895,-0.002,-0.366
21.473,0.149,0.117,13.893,0.543,0.585,16.057,26.071,0.171,0.208,0.102,0.251,0.186,-0.914,0.496,0.246
15.991,0.104,0.072,8.351,-0.305,0.716,30.316,18.87,0.121,0.184,-0.926,0.283,0.391,1.738,-0.518,0.873
15.516,0.113,0.096,17.885,0.086,0.099,24.217,1.767,0.186,0.121,0.154,0.3,0.454,0.17,-1.606,-0.871
5.736,0.051,0.045,1.93,-1.427,-0.377,28.276,3.783,0.057,0.042,-1.376,0.179,1.111,-2.673,-0.764,-1.213
13.75,0.068,0.077,8.576,-0.53,-0.545,40.404,18.146,0.078,0.093,-0.461,0.25,1.504,-0.37,0.321,-0.439
26.205,0.223,0.148,38.701,0.046,-0.563,9.802,36.648,0.315,0.254,0.97,0.379,-0.696,-0.273,1.216,-1.578
39.303,0.263,0.233,24.459,0.853,0.754,5.841,14.335,0.322,0.317,1.204,0.498,-0.666,-1.654,-0.547,0.484
13.395,0.12,0.07,3.156,-0.553,-0.194,35.357,12.188,0.174,0.166,-0.802,0.168,0.498,2.35,-0.456,0.175
20.685,0.197,0.164,27.401,-0.14,-0.754,11.253,6.137,0.27,0.156,0.286,0.384,-0.12,-1.253,-0.623,-0.629
14.228,0.099,0.09,24.056,-0.034,-0.786,25.375,3.367,0.087,0.149,0.587,0.297,0.595,-0.163,-0.784,-1.474
24.21,0.149,0.138,24.289,0.961,0.251,15.997,18.614,0.168,0.232,-0.487,0.428,0.317,-1.73,0.065,0.247
9.429,0.046,0.046,9.031,-0.999,0.085,33.685,11.944,0.049,0.054,-0.256,0.231,1.52,-4.888,-0.133,-0.343
4.529,0.037,0.04,1.125,-1.406,-0.78,27.21,6.527,0.044,0.05,-1.246,0.123,0.837,-0.874,-1.075,-0.081
17.734,0.105,0.117,34.181,0.288,-0.757,21.568,4.188,0.197,0.09,1.0,0.325,0.526,-0.925,-0.713,-1.16
23.835,0.147,0.075,16.394,-0.105,0.532,40.873,42.532,0.256,0.279,0.103,0.288,-1.411,5.389,0.683,1.351
8.532,0.058,0.07,16.433,-0.808,-0.106,11.669,12.797,0.06,0.055,0.181,0.275,-0.021,-1.538,0.062,-0.742
18.456,0.158,0.132,8.189,0.375,-0.318,10.382,24.643,0.149,0.206,-0.245,0.212,-0.564,-0.312,0.684,-0.634
14.764,0.081,0.079,15.54,0.075,0.146,25.623,18.293,0.091,0.111,-0.294,0.328,0.608,-0.162,-0.709,0.933
11.063,0.098,0.056,2.182,-0.951,0.579,22.038,19.54,0.146,0.167,-1.023,0.16,-1.388,2.724,-0.173,0.639
22.464,0.149,0.11,31.821,0.545,-0.334,21.737,27.773,0.182,0.239,0.82,0.34,-0.021,1.221,0.644,0.082
41.827,0.238,0.223,33.852,1.245,1.131,15.752,45.35,0.259,0.282,0.702,0.383,-1.86,1.62,1.302,0.134
18.356,0.14,0.08,7.009,-0.544,0.205,28.654,44.654,0.175,0.187,-0.258,0.184,-1.714,3.872,0.386,2.062
13.558,0.072,0.091,8.634,-0.943,0.533,31.172,10.639,0.049,0.083,-0.018,0.154,0.522,1.479,-0.382,-0.12
29.228,0.207,0.168,41.187,0.448,0.211,17.509,26.783,0.293,0.211,0.859,0.424,-0.323,0.979,0.615,0.035
12.923,0.071,0.062,0.668,-0.149,0.205,10.338,52.332,0.056,0.14,-1.538,0.116,-0.85,0.056,1.389,0.571
12.126,0.075,0.11,18.465,-0.357,-1.025,14.265,15.949,0.084,0.092,0.449,0.246,0.241,-1.977,0.232,-0.594
13.917,0.093,0.078,17.819,-0.076,-0.395,20.871,24.749,0.097,0.144,0.173,0.296,0.33,-0.168,0.764,-1.446
8.745,0.064,0.074,8.395,-0.576,-0.452,23.876,6.543,0.083,0.057,-0.472,0.249,0.928,-4.047,-0.661,-0.463
9.491,0.057,0.071,4.472,0.081,-0.966,29.723,1.495,0.095,0.076,-1.069,0.227,1.276,-4.31,-1.215,-0.79
10.294,0.067,0.075,5.078,-0.066,-0.608,28.826,6.689,0.059,0.097,-0.995,0.234,1.099,-2.167,-0.384,-1.195
10.502,0.072,0.089,9.057,0.381,-0.952,13.96,5.828,0.069,0.112,-0.394,0.251,0.095,-1.211,-1.407,-0.047
37.013,0.266,0.2,15.548,0.536,0.686,23.451,10.262,0.275,0.367,1.127,0.505,-0.564,2.516,-0.793,0.229
16.666,0.092,0.098,6.988,-0.351,-0.678,39.783,25.943,0.132,0.076,-0.544,0.232,1.799,-3.444,0.715,-0.476
8.605,0.071,0.051,6.175,-0.881,-0.335,18.243,29.055,0.097,0.136,-0.379,0.187,-0.374,1.245,0.605,0.329
6.066,0.058,0.047,3.386,-1.551,0.108,15.574,15.529,0.071,0.085,-1.439,0.219,-0.145,0.125,-0.068,0.085
25.668,0.193,0.106,16.923,-0.3,0.726,35.048,36.607,0.316,0.254,-0.145,0.329,-0.336,4.175,0.307,1.482
35.311,0.245,0.165,37.736,1.05,-0.442,45.756,4.574,0.328,0.316,0.802,0.403,1.388,1.39,-0.712,-0.963
24.579,0.15,0.091,12.614,-0.293,1.494,31.304,30.268,0.263,0.191,-0.061,0.261,-0.589,3.844,-0.556,1.846
8.735,0.06,0.046,3.125,-0.558,0.405,9.158,30.972,0.089,0.112,-0.703,0.144,-1.159,-0.022,0.823,-0.045
31.936,0.269,0.149,14.811,0.445,0.053,41.813,29.531,0.381,0.39,0.053,0.275,0.056,4.53,0.238,1.012
10.679,0.085,0.082,16.827,-0.063,-0.216,8.187,5.285,0.121,0.113,-0.079,0.32,-0.092,-3.176,-0.978,-0.36
26.993,0.163,0.102,17.416,-0.026,0.574,37.303,51.264,0.306,0.305,0.509,0.209,-1.284,5.01,0.876,1.693
13.463,0.099,0.062,22.652,-0.683,0.012,21.647,24.196,0.161,0.125,0.422,0.312,0.105,0.854,-0.04,0.9
27.045,0.168,0.119,25.085,0.391,0.574,24.46,45.652,0.245,0.224,0.237,0.368,-0.984,2.987,1.102,0.74
41.903,0.283,0.222,37.899,0.98,1.089,20.612,33.223,0.369,0.364,0.529,0.446,-1.164,2.412,0.303,1.217
43.016,0.323,0.221,54.786,1.139,0.517,5.42,29.42,0.423,0.274,1.214,0.472,-1.138,-1.158,0.781,-0.124
3.873,0.051,0.044,0.643,-0.897,-0.732,14.371,10.383,0.017,0.076,-1.797,0.132,0.376,-3.665,-0.096,-0.875
8.23,0.072,0.066,11.321,-0.374,-0.518,4.311,16.728,0.083,0.07,-0.09,0.244,-0.582,-2.834,-0.674,0.787
4.018,0.033,0.048,7.758,-1.119,-0.107,10.882,3.572,0.036,0.05,-0.342,0.219,0.177,-4.426,-0.87,-1.004
44.73,0.299,0.208,21.649,1.319,-0.05,12.492,48.018,0.273,0.1595,0.931,0.3565,-1.156,0.785,1.286,0.466
27.93,0.192,0.17,24.397,0.797,-0.627,17.05,38.986,0.226,0.209,0.386,0.338,-0.297,0.836,1.226,-0.557
27.98,0.219,0.171,33.099,0.388,0.46,17.841,14.365,0.284,0.198,0.617,0.389,0.144,-0.21,-0.534,0.478
18.749,0.139,0.108,32.406,-0.601,-0.159,17.434,29.027,0.244,0.115,0.725,0.364,-0.117,0.511,0.759,-0.094
10.343,0.075,0.095,6.224,-0.549,-0.193,21.544,8.649,0.078,0.075,-0.625,0.227,0.549,-1.074,-0.29,-0.729
14.813,0.107,0.091,21.412,-0.107,0.268,11.664,15.025,0.191,0.072,0.067,0.352,-0.267,-0.611,0.071,-0.253
44.299,0.166,0.155,30.349,1.338,1.577,30.433,26.178,0.355,0.287,1.238,0.156,-1.239,4.091,2.349,1.491
15.301,0.046,0.044,3.386,-0.654,0.213,46.147,39.827,0.044,0.069,-0.92,0.19,2.025,-1.815,1.252,-0.552
8.408,0.029,0.03,0.915,-1.157,-0.528,37.115,25.44,0.036,0.047,-1.417,0.128,1.655,-3.13,0.371,0.436
11.704,0.069,0.08,16.446,-0.247,0.044,19.976,12.051,0.071,0.104,0.114,0.287,0.042,0.666,0.105,-1.505
19.107,0.138,0.106,26.7,0.322,0.054,22.359,8.382,0.274,0.12,0.24,0.383,0.157,0.85,-0.281,-0.855
3.929,0.035,0.051,3.977,-1.502,-0.54,20.342,2.157,0.033,0.043,-0.847,0.2,0.701,-3.174,-1.739,-0.682
4.304,0.038,0.044,9.527,-1.023,-0.949,15.522,9.551,0.065,0.039,-0.192,0.23,0.369,-2.408,-1.162,0.328
17.873,0.11,0.094,28.266,-0.139,-0.182,25.546,22.921,0.099,0.145,0.544,0.353,0.503,0.293,0.319,0.268
18.202,0.117,0.1,19.317,-0.233,0.28,16.147,38.366,0.154,0.14,0.298,0.293,0.015,-0.201,1.205,-0.576
15.308,0.097,0.058,14.674,0.217,-0.139,15.517,43.974,0.119,0.253,0.294,0.22,-1.148,1.437,1.304,-0.055
20.667,0.103,0.132,21.989,0.657,-0.556,28.217,15.083,0.1,0.117,0.061,0.358,0.809,-0.428,0.179,-0.603
